municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;032026;2026;24229901;Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal;Lançamento de Receita;98.383,41;701;Outras Transferências de Convênios ou Repasses dos Estados;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;042026;2026;24149901;Outras Transferências de Convênios da União e de Suas Entidades - Principal;Lançamento de Receita;1.000.000;700;Outras Transferências de Convênios ou Repasses da União;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;022026;2026;24125091;Outras transferências destinadas a Programas de Educação - Principal;Lançamento de Receita;100.000;575;Outras Transferências de Convênios e Instrumentos Congêneres vinculados à Educação;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;052026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.063.374,08;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;1070;Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;052026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;265.843,51;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;042026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.471.761,94;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;1070;Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;042026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;367.940,5;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;032026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.381.692;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;1070;Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;032026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;345.422,97;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;022026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;432.823,98;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
