municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
João Pessoa;201095;Prefeitura Municipal de João Pessoa;052026;2026;24135001;Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Principal;Lançamento de Receita;0;660;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS;3110;Identificação das Transferências da União decorrentes de emendas parlamentares individuais
João Pessoa;201095;Prefeitura Municipal de João Pessoa;042026;2026;24135001;Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Principal;Lançamento de Receita;100.000;660;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS;3110;Identificação das Transferências da União decorrentes de emendas parlamentares individuais
João Pessoa;201095;Prefeitura Municipal de João Pessoa;032026;2026;24125011;Transferências para o Programa de Apoio ao Transporte Escolar para Educação Básica - CAMINHO DA ESCOLA - Principal;Lançamento de Receita;160.360,1;569;Outras Transferências de Recursos do FNDE;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;042026;2026;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;235.393,68;759;Recursos vinculados a fundos;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;032026;2026;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;239.800,34;759;Recursos vinculados a fundos;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;022026;2026;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;240.872,54;759;Recursos vinculados a fundos;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;012026;2026;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;240.703,44;759;Recursos vinculados a fundos;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;042026;2026;21199901;Outras Operações de Crédito - Mercado Interno - Principal;Lançamento de Receita;1.315.765,75;754;"Recursos de Operações de Crédito ";"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;032026;2026;21199901;Outras Operações de Crédito - Mercado Interno - Principal;Lançamento de Receita;51.160.859,6;754;"Recursos de Operações de Crédito ";"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;022026;2026;21199901;Outras Operações de Crédito - Mercado Interno - Principal;Lançamento de Receita;818.296,59;754;"Recursos de Operações de Crédito ";"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;012026;2026;21199901;Outras Operações de Crédito - Mercado Interno - Principal;Lançamento de Receita;1.088.510,23;754;"Recursos de Operações de Crédito ";"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;052026;2026;19999921;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;Lançamento de Receita;738.108,2;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;052026;2026;19999921;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;Lançamento de Receita;36.869,33;759;Recursos vinculados a fundos;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;052026;2026;19999921;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;Lançamento de Receita;-271.091,15;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;042026;2026;19999921;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;Lançamento de Receita;21.856,36;759;Recursos vinculados a fundos;"Não ";Não Aplicável
João Pessoa;201095;Prefeitura Municipal de João Pessoa;042026;2026;19999921;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;Lançamento de Receita;31,05;660;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS;3110;Identificação das Transferências da União decorrentes de emendas parlamentares individuais
