municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Conde;201061;Prefeitura Municipal de Conde;122025;2025;24195101;Transferência Especial da União - Principal;Lançamento de Receita;-382.000;749;Outras vinculações de transferências;"Não ";Não Aplicável
Conde;201061;Prefeitura Municipal de Conde;122025;2025;24195101;Transferência Especial da União - Principal;Lançamento de Receita;445.500;706;"Transferência Especial da União ";3110;Identificação das Transferências da União decorrentes de emendas parlamentares individuais
Conde;201061;Prefeitura Municipal de Conde;122025;2025;24195101;Transferência Especial da União - Principal;Lançamento de Receita;382.000;749;Outras vinculações de transferências;3110;Identificação das Transferências da União decorrentes de emendas parlamentares individuais
Conde;201061;Prefeitura Municipal de Conde;092025;2025;24195101;Transferência Especial da União - Principal;Lançamento de Receita;382.000;749;Outras vinculações de transferências;"Não ";Não Aplicável
Conde;201061;Prefeitura Municipal de Conde;072025;2025;24149901;Outras Transferências de Convênios da União e de Suas Entidades - Principal;Lançamento de Receita;960.019;700;Outras Transferências de Convênios ou Repasses da União;"Não ";Não Aplicável
Conde;201061;Prefeitura Municipal de Conde;122025;2025;19999922;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Multas e Juros de Mora;Lançamento de Receita;102.930,87;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Conde;201061;Prefeitura Municipal de Conde;112025;2025;19999922;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Multas e Juros de Mora;Lançamento de Receita;64.563,86;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Conde;201061;Prefeitura Municipal de Conde;102025;2025;19999922;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Multas e Juros de Mora;Lançamento de Receita;98.714,43;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Conde;201061;Prefeitura Municipal de Conde;092025;2025;19999922;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Multas e Juros de Mora;Lançamento de Receita;98.555,4;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Conde;201061;Prefeitura Municipal de Conde;082025;2025;19999922;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Multas e Juros de Mora;Lançamento de Receita;81.047,83;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
