municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Lucena;201107;Prefeitura Municipal de Lucena;122025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;11.466,49;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;112025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;7.059,68;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;102025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;10.078,92;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;092025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;20.909,79;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;082025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;28.484,63;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;072025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;18.034,41;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;062025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;12.524,92;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;052025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;56.902,02;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;042025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;24.775,77;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;032025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;31.501,37;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;022025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;16.639,87;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;012025;2025;29999901;Outras Receitas de Capital - Principal;Lançamento de Receita;16.425,59;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;042025;2025;19229901;Outras Restituições - Principal;Lançamento de Receita;-2.808,3;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;032025;2025;19229901;Outras Restituições - Principal;Lançamento de Receita;4.297,6;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;022025;2025;19229901;Outras Restituições - Principal;Lançamento de Receita;4.826,81;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;122025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.806.830,76;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;112025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.465.943,95;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;102025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.274.919,66;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;092025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.298.055,87;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;082025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.479.737,71;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;072025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.254.408,35;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;062025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.573.629,04;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;052025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.567.639,82;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;042025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.364.701,31;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Lucena;201107;Prefeitura Municipal de Lucena;032025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.332.759,69;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
