municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Santa Rita;201171;Prefeitura Municipal de Santa Rita;122025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;3.656,46;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;112025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;4.013,43;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;102025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;3.504,89;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;092025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;4.245,16;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;082025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;4.217,93;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;072025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;5.026,28;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;062025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;7.400,11;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;052025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;4.122,73;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;042025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;4.515,73;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;032025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;3.665,06;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;022025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;5.583,36;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;012025;2025;23110601;Amortização de Empréstimos Contratuais - Principal;Lançamento de Receita;5.914,27;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;122025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;6.120.903,4;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;112025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;76.769,75;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;102025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;41.497,41;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;092025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;115.049;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;072025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;345.270,43;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;062025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;55.557,71;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;052025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;164.594,24;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;042025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;51.832,98;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;032025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;47.998,07;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;022025;2025;19999931;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras - Principal;Lançamento de Receita;80.686,47;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;082025;2025;19999921;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;Lançamento de Receita;940,61;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;062025;2025;19999921;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;Lançamento de Receita;500;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;112025;2025;19220111;Restituição de Convênios - Primárias - Principal;Lançamento de Receita;13.862,85;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;102025;2025;19220111;Restituição de Convênios - Primárias - Principal;Lançamento de Receita;17.363,64;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;122025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;9.360.726,16;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;112025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;7.644.414,53;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;102025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;6.649.725,12;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;092025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;6.770.399,06;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;082025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;7.718.015,1;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;072025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;6.542.742,25;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;062025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;8.207.733,35;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;052025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;8.182.198,74;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;042025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;7.118.008,07;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;032025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;6.951.407,11;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;022025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;8.865.269,79;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;012025;2025;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;7.719.887,85;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;122025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;254.046,45;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;112025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;409.659,54;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;102025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;441.986,21;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;092025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;499.353,36;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;082025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;408.406,74;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;072025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;373.227,02;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;062025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;444.641,53;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;052025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;511.312,01;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
Santa Rita;201171;Prefeitura Municipal de Santa Rita;042025;2025;17225201;Cota-parte Royalties – Compensação Financeira pela Produção do Petróleo  - Principal;Lançamento de Receita;465.166,5;573;Royalties e Participação Especial de Petróleo e Gás Natural Vinculados à Educação - Lei nº 12.858/2013;"Não ";Não Aplicável
