municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;24195101;Transferência Especial da União - Principal;Lançamento de Receita;0;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;19999921;Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;Lançamento de Receita;8.271;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;11.588,2;752;Recursos Vinculados ao Trânsito;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;640,74;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;8.208,18;752;Recursos Vinculados ao Trânsito;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;1.134,61;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;30.502;752;Recursos Vinculados ao Trânsito;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;648,52;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;022026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;3.774,94;752;Recursos Vinculados ao Trânsito;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;2.773,31;752;Recursos Vinculados ao Trânsito;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;19110101;Multas Previstas em Legislação Específica - Principal;Lançamento de Receita;11.868,49;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.721.644,47;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.897.885,21;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;51.962,23;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.830.519,24;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;022026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;2.293.688,12;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.625.224,01;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;460.320,68;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;1070;Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;17295101;Transferências de Estados destinadas à Assistência Social - Principal;Lançamento de Receita;47.737,34;661;Transferência de Recursos dos Fundos Estaduais de Assistência Social;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17215301;Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal;Lançamento de Receita;4.974,28;750;Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;17215301;Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal;Lançamento de Receita;6.186,36;750;Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;378,43;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;23,66;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;70,96;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;35,89;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;11,97;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;460,5;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;10,6;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;430,18;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;31,79;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Pitimbu;201147;Prefeitura Municipal de Pitimbu;022026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;58,54;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Pitimbu;201147;Prefeitura Municipal de Pitimbu;022026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;449,67;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;022026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;19,52;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;468,86;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;87,91;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Pitimbu;201147;Prefeitura Municipal de Pitimbu;012026;2026;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;29,3;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;436,59;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;1.309,78;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Pitimbu;201147;Prefeitura Municipal de Pitimbu;052026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;61.748,45;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;2.061,25;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;6.183,77;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Pitimbu;201147;Prefeitura Municipal de Pitimbu;042026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;77.430,83;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;73.673,76;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;1.221,82;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;032026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;4.126,79;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Pitimbu;201147;Prefeitura Municipal de Pitimbu;022026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;1.212,98;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pitimbu;201147;Prefeitura Municipal de Pitimbu;022026;2026;17215101;Cota-Parte do IPVA - Principal;Lançamento de Receita;70.223,07;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
