municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Caaporã;201038;Prefeitura Municipal de Caaporã;042026;2026;24299901;Outras Transferências de Recursos dos Estados - Principal;Lançamento de Receita;201.300;701;Outras Transferências de Convênios ou Repasses dos Estados;"Não ";Não Aplicável
Caaporã;201038;Prefeitura Municipal de Caaporã;032026;2026;24299901;Outras Transferências de Recursos dos Estados - Principal;Lançamento de Receita;79.990;701;Outras Transferências de Convênios ou Repasses dos Estados;"Não ";Não Aplicável
Caaporã;201038;Prefeitura Municipal de Caaporã;052026;2026;19229901;Outras Restituições - Principal;Lançamento de Receita;393,49;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Caaporã;201038;Prefeitura Municipal de Caaporã;042026;2026;19229901;Outras Restituições - Principal;Lançamento de Receita;491,87;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Caaporã;201038;Prefeitura Municipal de Caaporã;032026;2026;19229901;Outras Restituições - Principal;Lançamento de Receita;491,87;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Caaporã;201038;Prefeitura Municipal de Caaporã;022026;2026;19229901;Outras Restituições - Principal;Lançamento de Receita;2.627,94;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Caaporã;201038;Prefeitura Municipal de Caaporã;012026;2026;19229901;Outras Restituições - Principal;Lançamento de Receita;491,87;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Caaporã;201038;Prefeitura Municipal de Caaporã;052026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;455.833,94;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
Caaporã;201038;Prefeitura Municipal de Caaporã;052026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;1.172.144,46;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;1070;Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício
Caaporã;201038;Prefeitura Municipal de Caaporã;042026;2026;17515001;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal;Lançamento de Receita;713.302,12;540;Transferências do FUNDEB - Impostos e Transferências de Impostos;"Não ";Não Aplicável
